%tL is: 61.00
%tH is: 62.00
%temp(C)     status        time
%------------------------------
%Beginning of Data:
57.70          1          45973
57.70          1          46008
57.70          1          46042
57.70          1          46076
57.70          1          46110
57.70          1          46145
57.70          1          46179
57.70          1          46214
57.70          1          46247
57.74          1          46282
57.74          1          46316
57.79          1          46351
57.74          1          46385
57.74          1          46419
57.99          1          46453
57.94          1          46488
58.14          1          46522
58.09          1          46557
58.09          1          46590
58.14          1          46625
58.18          1          46659
58.18          1          46694
58.18          1          46728
58.18          1          46763
58.18          1          46796
58.18          1          46831
58.18          1          46865
58.18          1          46900
58.18          1          46934
58.18          1          46968
58.18          1          47003
58.18          1          47037
58.18          1          47072
58.18          1          47106
58.18          1          47140
58.18          1          47174
58.18          1          47209
58.23          1          47243
58.18          1          47278
58.18          1          47311
58.18          1          47346
58.18          1          47380
58.33          1          47415
58.23          1          47449
58.33          1          47483
58.38          1          47517
58.67          1          47552
58.62          1          47586
58.62          1          47621
58.67          1          47654
58.62          1          47689
58.67          1          47723
58.67          1          47758
58.67          1          47792
58.67          1          47826
58.67          1          47860
58.67          1          47895
58.67          1          47929
58.67          1          47964
58.67          1          47997
58.67          1          48032
58.67          1          48066
58.67          1          48101
58.67          1          48136
58.67          1          48169
58.67          1          48204
58.67          1          48238
58.67          1          48273
58.67          1          48307
58.67          1          48342
58.67          1          48375
58.72          1          48410
58.67          1          48444
58.72          1          48479
58.77          1          48513
58.67          1          48547
59.02          1          48581
58.82          1          48616
59.02          1          48650
58.97          1          48685
58.97          1          48718
59.11          1          48753
59.16          1          48787
59.16          1          48822
59.16          1          48856
59.16          1          48890
59.16          1          48924
59.16          1          48959
59.16          1          48993
59.16          1          49028
59.16          1          49061
59.16          1          49096
59.16          1          49130
59.16          1          49165
59.16          1          49200
59.16          1          49233
59.16          1          49268
59.16          1          49302
59.16          1          49337
59.16          1          49371
59.16          1          49405
59.16          1          49439
59.16          1          49474
59.21          1          49508
59.16          1          49543
59.16          1          49576
59.21          1          49611
59.26          1          49645
59.16          1          49680
59.31          1          49714
59.31          1          49748
59.31          1          49782
59.36          1          49817
59.41          1          49851
59.41          1          49886
59.55          1          49920
59.46          1          49954
59.65          1          49988
59.65          1          50023
59.65          1          50057
59.60          1          50092
59.65          1          50125
59.65          1          50160
59.65          1          50194
59.65          1          50229
59.65          1          50263
59.65          1          50297
59.65          1          50332
59.65          1          50366
59.65          1          50401
59.65          1          50435
59.65          1          50469
59.65          1          50503
59.65          1          50538
59.65          1          50572
59.65          1          50607
59.65          1          50640
59.65          1          50675
59.65          1          50709
59.65          1          50744
59.65          1          50778
59.65          1          50812
59.65          1          50846
59.65          1          50881
59.65          1          50915
59.65          1          50950
59.65          1          50983
59.65          1          51018
59.65          1          51052
59.65          1          51087
59.75          1          51121
59.80          1          51155
59.75          1          51189
59.75          1          51224
59.90          1          51258
59.90          1          51293
59.94          1          51326
59.99          1          51361
59.99          1          51396
59.94          1          51430
60.14          1          51465
60.04          1          51499
60.04          1          51533
60.14          1          51567
60.14          1          51602
60.14          1          51636
60.14          1          51671
60.14          1          51704
60.14          1          51739
60.14          1          51773
60.14          1          51808
60.14          1          51842
60.14          1          51876
